user_id,city_clean,region,device_raw,device_brand,device_class,device_range,device_model_norm
5ZxwIM0LsTNWgT5fSO9snabathC3,other,other,,other,budget,budget,
4hb0j38TGdbIEfhvrgljtAMERbR2,other,other,Infinix X665,infinix,budget,budget,infinix x665
Hsvs3R8lbmhpqsdnuKzS1dpFRYl1,other,other,Infinix X657,infinix,budget,budget,infinix x657
FFWolrGfZ5WYZgWBfbrGvbg02BJ2,jimma,oromia,SM-A055F,samsung,midrange,midrange,sm-a055f
3I6VCfYnjmfFqXfScm7G7RiJsFk1,other,other,Infinix X657,infinix,budget,budget,infinix x657
59uTMczT1fS41mEx8coA7B4qVOv1,dembi dollo,oromia,TECNO KJ5,tecno,budget,budget,tecno kj5
bDJ3M5hyh9NvdG6CCwLxu6FjGEh1,bonga,southwest ethiopia,,other,budget,budget,
vXOltrCFClTEHKG3TAKUghOqeBE2,addis ababa,addis ababa,,other,budget,budget,
YSSY31f6p9hT5Zr3WNNs1ZUlhiy1,jimma,oromia,TECNO BC2,tecno,budget,budget,tecno bc2
nZikKd1Z4Sdrdk7iWmUvp0psAUb2,jimma,oromia,SM-A136B,samsung,midrange,midrange,sm-a136b
yY3gNfy0kzYsXmBHIKLIzoeuO7O2,other,other,,other,budget,budget,
ERaK5ZZkppXUQs63ZoQzt3o0WTI3,jimma,oromia,SM-X205,samsung,midrange,upper_midrange,sm-x205
uuOSAtiVLLTuEKA2eZQTSf3UDT33,other,other,Infinix X6525D,infinix,budget,budget,infinix x6525d
Gqpr9HvL3KdiUBnABMrNIui6vnl2,dembi dollo,oromia,,other,budget,budget,
nd4FiAZlE2QWChkYRyRvFlX7xIy2,addis ababa,addis ababa,,other,budget,budget,
JPnW5P11fWTillCzxl3pmXnMOGI2,gilgel beles,benishangul-gumuz,SM-J415F,samsung,midrange,upper_midrange,sm-j415f
b0qFxlQVv0e3nBCKgYCLPjsOmoc2,other,other,SM-E045F,samsung,midrange,midrange,sm-e045f
Pi1FZwuFhkNHaun4uNeLuLYYGhI3,jimma,oromia,,other,budget,budget,
17JlVWRvL2hTSFxCeKpXRqxNCVe2,jimma,oromia,,other,budget,budget,
Rv2bxDDA14M2EFtShIwaRDEnKRh2,other,other,JNY-LX1,other,budget,budget,jny-lx1
dnXcwB9xSAUAXxyMCpOfnkU5ji63,other,other,SM-A505U1,samsung,midrange,upper_midrange,sm-a505u1
dQ1p3eOBHrgx5N5laRqrSHeYya12,dembi dollo,oromia,,other,budget,budget,
mLWCCrV6ShhBMWntKm6eUogMuSG2,dembi dollo,oromia,,other,budget,budget,
DGGWk6jJcAfUskuqWet5hqx662l2,jimma,oromia,SM-A105F,samsung,midrange,midrange,sm-a105f
K3KvCPKeYrSzsj9mMZx1bWyftCe2,other,other,SM-A127F,samsung,midrange,midrange,sm-a127f
ftEi3V3PkScTPbzn2xuz4vFSuDr1,jimma,oromia,,other,budget,budget,
y8dQsDWhSfcgsvbcIVTQs9Owu3j2,jimma,oromia,,other,budget,budget,
NTfz7EcUCnTXUuBBM7GA0pV66eS2,other,other,,other,budget,budget,
uCOc8EBFGMZuc0ctxKO5LfVRtga2,ambo,oromia,Infinix X668C,infinix,budget,budget,infinix x668c
7P7PdcOCNpbw0TdRAhcDenE5UU32,other,other,SM-A065F,samsung,midrange,midrange,sm-a065f
WXnzP43A5tPpJiNJtSPE1sUs1Cn2,bahir dar,amhara,,other,budget,budget,
Ox80GbBKc9WJ5H68PMD1Wfhgx3T2,gondar,amhara,TECNO F1,tecno,budget,budget,tecno f1
6kURJPkrD9RnJ9MMbI7nNt1kNhl2,gondar,amhara,SM-G950F,samsung,midrange,upper_midrange,sm-g950f
WT4AKA1B21aMfUf1M62UuAaY5W93,hawassa,sidama,,other,budget,budget,
MyljUuEjYRhb0R49PxgYdLdG6ir1,other,other,SM-M115F,samsung,midrange,midrange,sm-m115f
pLYhLki43sRgTRrMBkZphge4wLJ3,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
IqcfsrsktDMIPu6Tl6fQU8tEydL2,gondar,amhara,TECNO PR651H,tecno,budget,budget,tecno pr651h
vclhNj5jV1hVvcnEsn5zYWpTpcL2,addis ababa,addis ababa,TECNO KF6p,tecno,budget,budget,tecno kf6p
R8w4YziBj4OsVCuPb9KcLrtzNvq1,other,other,TECNO KI5q,tecno,budget,budget,tecno ki5q
zhh5yIwKukaIE8tVNSOLqNiJEMb2,bahir dar,amhara,SM-M145F,samsung,midrange,midrange,sm-m145f
6ZtsY7mdj1XTMud1TNiZbzYtMrx2,other,other,SM-A065F,samsung,midrange,midrange,sm-a065f
8ZoHi6U0pjPFYv08JXgFwMcWUno1,other,other,TECNO KI5k,tecno,budget,budget,tecno ki5k
Uz5oUlEW3MZrNHYuJFXlA4723ep2,other,other,SM-M115F,samsung,midrange,midrange,sm-m115f
orWb7aDHWQVYE7YNvQz6LlGpcOn1,other,other,,other,budget,budget,
Nlr0LmYbtzSMcZXkfM5mauYxKor2,other,other,SM-E135F,samsung,midrange,midrange,sm-e135f
IbNjO0oT9AYrOmDaYwmwHTVR75r1,addis ababa,addis ababa,TECNO BG6,tecno,budget,budget,tecno bg6
iKzUWg1qEdXgbJUIEs7WplXMxIG2,other,other,,other,budget,budget,
cbWa8ugWeRga6u6Kzw9yZEPormY2,gondar,amhara,,other,budget,budget,
tLce2lSuFHcklgbGkI6kbpPyoFP2,gondar,amhara,,other,budget,budget,
yDXVDUTbwrVh0sCvxoQoyTbipjt1,other,other,TECNO KF6i,tecno,budget,budget,tecno kf6i
TBzMaTwjmjgsAfGsjVwflXx3ADA3,other,other,Infinix X668,infinix,budget,budget,infinix x668
vhdDQVKCTLRdtfL7mTrfbq2BCnj1,debre tabor,amhara,RMX3263,realme,midrange,upper_midrange,rmx3263
LL5YotTjv3Ox0LEviBk904iX1v53,bahir dar,amhara,SM-G973U1,samsung,midrange,upper_midrange,sm-g973u1
1YOPFHqq67UtZDL1azBKup81RiB2,other,other,TECNO Mobile BF7n,tecno,budget,budget,tecno mobile bf7n
sTfXGoE64RZcj9NquqdOsvpuCr63,bahir dar,amhara,TECNO KG5h,tecno,budget,budget,tecno kg5h
oRcw5pOKdpUh5kBXx63j4FimyNR2,other,other,SM-A155F,samsung,midrange,upper_midrange,sm-a155f
Od4IOBxNiVNysGCt41cq3q4vqop2,other,other,,other,budget,budget,
CoLdZXI0bJhB3gL7H3sBKALZaZE3,other,other,,other,budget,budget,
sMuVF5UXhOanTCecFH3qohjouN73,other,other,HUAWEI SCL-U31,huawei,midrange,midrange,huawei scl-u31
JsxmKRfgM7RxI5Pi9OqrcIrvxf72,bahir dar,amhara,Infinix X6511B,infinix,budget,budget,infinix x6511b
5ng3c9xNqWcapb1HwiYqu78kwRt1,nekemte,oromia,,other,budget,budget,
M0lts122IWMTXsFftR4AK8GPIL72,bahir dar,amhara,Infinix X669,infinix,budget,budget,infinix x669
DLEwLwtxxHaszjndSUMVpxzo2pI3,other,other,,other,budget,budget,
QDiSubDctgXDsRnXs4ralRnoqmT2,bahir dar,amhara,TECNO KG5k,tecno,budget,budget,tecno kg5k
JTNq8QlMo0OREDn0f1XP1STVpbf2,bahir dar,amhara,SM-S908N,samsung,midrange,upper_midrange,sm-s908n
UzHBWV8Q8pe3jjxqsaGmHO3bbt42,other,other,,other,budget,budget,
56Zayu0ED3gNNMS8eWU2RqtqMCj2,other,other,Infinix X650,infinix,budget,budget,infinix x650
bvQt2YxtOShZDqixOve4APbas2m2,addis ababa,addis ababa,SM-G986U,samsung,midrange,upper_midrange,sm-g986u
6wezO4xyoNZG6c5oRQNoDiW2aPz1,gondar,amhara,Infinix X6525,infinix,budget,budget,infinix x6525
lxXvj3TtMXfZ6jfmAsrBLusTP612,bahir dar,amhara,SM-M135FU,samsung,midrange,midrange,sm-m135fu
48S7rY2inQTXUrqzvx8sUqL0KKj1,addis ababa,addis ababa,,other,budget,budget,
klSrM1ElaUf9M4VIJjc68x3Oyvm1,gondar,amhara,SM-A107F,samsung,midrange,midrange,sm-a107f
4tWjd3Cl7rVwUxckoeNs5BMS5zm1,other,other,KFDOWI,other,budget,budget,kfdowi
3CiYyaitGhS5I17Et9zUQfyijC42,debre tabor,amhara,SM-G935U,samsung,midrange,upper_midrange,sm-g935u
3ogYLgtYfeRiBir0z3Lh8EBhrrA2,debark,amhara,SM-M115F,samsung,midrange,midrange,sm-m115f
BrZzTytQP4MnEvgh9M3FuJwedbC3,addis ababa,addis ababa,,other,budget,budget,
xEGGQz5JsggmHzRoz7ZXFERdmnf1,bale robe,oromia,itel A509W,itel,budget,budget,itel a509w
UXh3DNhnfZgjTf52P5l86nxmGSF3,other,other,TECNO B1p,tecno,budget,budget,tecno b1p
yNHlVTXKxhhcQpUR1MwDQl0sOmc2,hawassa,sidama,SM-T580,samsung,midrange,upper_midrange,sm-t580
uy2j0XyquoVU1HrGFc7In8fxcNl2,debre markos,amhara,SM-A155M,samsung,midrange,upper_midrange,sm-a155m
bcPJ1HVWbdSSGVsFZeIcL298eY13,other,other,SM-A145F,samsung,midrange,midrange,sm-a145f
xqXBUWGVsfT4yPWJAXEoBCBs8Hb2,hawassa,sidama,TECNO KG5k,tecno,budget,budget,tecno kg5k
EagaprdG2VPrs4XygTXwzBOrdfH2,other,other,,other,budget,budget,
QC9u1Blg2Wcqe1baL0XUPP3E7J03,hosaina,south ethiopia,TECNO LD7,tecno,budget,budget,tecno ld7
101AyzoCbNOWRxHi4QbhsRWQPek2,bale robe,oromia,,other,budget,budget,
r47fH12qnCUNUm7J4qSB5YMomf33,other,other,SM-A145F,samsung,midrange,midrange,sm-a145f
ui1gwRuivPMBdaTzDeckwjisIFS2,harar,harari,SM-M325F,samsung,midrange,upper_midrange,sm-m325f
HEZGZdxmcfgvjPwPOvEdmXg46qM2,harar,harari,SM-A125F,samsung,midrange,midrange,sm-a125f
7r2sULTZpxM2BuCyRexMNUKZB5g2,addis ababa,addis ababa,SM-A145P,samsung,midrange,midrange,sm-a145p
mtu7nsncTbVOL17WSYazZN0M1tD2,arba minch,south ethiopia,,other,budget,budget,
9Ncv120qN1Xb0VPutZgkleeeFoI2,bale robe,oromia,,other,budget,budget,
YLgxASVZN0X7MDgFTYz3WNoM8II2,addis ababa,addis ababa,SM-A515F,samsung,midrange,upper_midrange,sm-a515f
4bvpAxYZQKSFsICj5OCmPOMfaN43,harar,harari,SM-M145F,samsung,midrange,midrange,sm-m145f
oVuZY1UrALSVB0EOMpedgOBzZeh2,addis ababa,addis ababa,,other,budget,budget,
0zyDLUow3DglFDRgEhDPsy9EmXC2,addis ababa,addis ababa,,other,budget,budget,
rFnXXxrnLxh2N3l49i9QzwHH1Ft1,other,other,Infinix X688B,infinix,budget,budget,infinix x688b
SQxaM2cLiJYTmMsSO8pGGIgAT3m2,bahir dar,amhara,TECNO BC2,tecno,budget,budget,tecno bc2
QMDfB7MUAjYJZ6dhFKwqEneWBZ83,goba,oromia,,other,budget,budget,
qGKFJEvMRwVusJvBByz0XgTSQO33,hawassa,sidama,Infinix X655C,infinix,budget,budget,infinix x655c
QGBx2hQdHUTXQLxIzV199ydkxZ93,adama,oromia,SM-A135F,samsung,midrange,midrange,sm-a135f
LorAGLiF2SMUksMP7FVTnkxcnSy1,arba minch,south ethiopia,Infinix X657,infinix,budget,budget,infinix x657
8QvM8gHPIobZaOFlHZtvcjF77e53,bale robe,oromia,Infinix X657,infinix,budget,budget,infinix x657
yJT546qaukPMsi0wbi4KYNsSGcP2,hawassa,sidama,,other,budget,budget,
TuOw8Eih6eOq8qYKPRYwveQUphf1,hawassa,sidama,,other,budget,budget,
otG7jD4aX6UaYHGl2BgtkdpQbI53,gondar,amhara,,other,budget,budget,
,adama,oromia,,other,budget,budget,
b0JbLves5meNbxanEbuqVXkZOz22,hawassa,sidama,TECNO BG6i,tecno,budget,budget,tecno bg6i
z0rqDgFPSlQndGaiHJVoAiv5Me52,addis ababa,addis ababa,SM-A235F,samsung,midrange,upper_midrange,sm-a235f
ECxPdgPeW5bKTBEx9oBCWSkqKuA2,addis ababa,addis ababa,TECNO KG7h,tecno,budget,budget,tecno kg7h
Isv7dS9oZbeRNcUBljmrt0eLzhN2,other,other,Infinix X657,infinix,budget,budget,infinix x657
gbdeImO0FZPw677C2rk7TmkfyoI2,moyale,oromia,,other,budget,budget,
a1b9KxeSN9gSaOl18RYKowCnXdZ2,other,other,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
Chjaoz7Lcmdb4sFw00Tm4PXMKkC3,addis ababa,addis ababa,,other,budget,budget,
WUqv33TklygReUGnfoztEFNlSx33,other,other,MRD-LX1,huawei,midrange,midrange,mrd-lx1
4N87eXzuFfUvWEr0NmRTIDp03uQ2,addis ababa,addis ababa,,other,budget,budget,
POYSJegKUCaB5UyoJRMHROOdgO33,jijiga,somali,TECNO K7,tecno,budget,budget,tecno k7
VDolLRSjmlZBal5eveolZVC8UoX2,other,other,TECNO BG6,tecno,budget,budget,tecno bg6
kjTuzxoOgePKlFDDuDeWEkAjYDy1,addis ababa,addis ababa,,other,budget,budget,
Fxxa5WAQCUeNsgUk3rYAqrk9VXH3,ambo,oromia,SM-J260F,samsung,midrange,upper_midrange,sm-j260f
vfDQ6U7088OumGdnwjcZepWrwT02,addis ababa,addis ababa,,other,budget,budget,
8TYhTRt0pzgg00Fv37td2AyencT2,other,other,,other,budget,budget,
3eAv1brKKtP1lJdJBgu21viqruy1,other,other,itel W6004,itel,budget,budget,itel w6004
C6Ucw0T4Ywh9Lk58VtFSzUhr89u2,addis ababa,addis ababa,,other,budget,budget,
,other,other,,other,budget,budget,
b8Vw1IVWQJZoRwNmtPPRoM4Re0w2,gondar,amhara,SM-A336E,samsung,midrange,upper_midrange,sm-a336e
lseHQoYufLY1iGsbh0Er3fo8Q0I3,arba minch,south ethiopia,Infinix X680B,infinix,budget,budget,infinix x680b
lK8p49bn8ufU4yUgaRd6allCN9k1,other,other,P20HD_EEA,other,budget,budget,p20hd_eea
awuWh04A1iesVdpOq4cFxFqrw9x1,harar,harari,,other,budget,budget,
fqbVhm6jg0gnU1y6JqQRVeeGlT82,addis ababa,addis ababa,SM-M156B,samsung,midrange,upper_midrange,sm-m156b
HxYnLO6tehNiSj4k2wsFWXinOel2,dessie,amhara,Infinix X6511B,infinix,budget,budget,infinix x6511b
K1a9iiGqigVUNm3fnUrSRx1eMZT2,hawassa,sidama,,other,budget,budget,
MNcqDkFdDEVdsvVyMQN4Iw2zNPk1,other,other,,other,budget,budget,
HmptpRsDbHVzd1rr6JVETRhcmOz2,shewa robit,amhara,TECNO BG6,tecno,budget,budget,tecno bg6
TcW425gsufbXffHgZCCSD5z76FC2,dessie,amhara,SM-A057F,samsung,midrange,midrange,sm-a057f
dICbTDurinPGbQbYPpvuAtVMX9H3,debre markos,amhara,,other,budget,budget,
6i29LozuXBhBMv95UA2kvRlj7583,addis ababa,addis ababa,,other,budget,budget,
,kombolcha,amhara,,other,budget,budget,
o9GrUTactjVUQCXRSindf20NkwF3,addis ababa,addis ababa,SM-A245F,samsung,midrange,upper_midrange,sm-a245f
w3S31wISUlWAKbNU1kT6IreHAav1,other,other,TECNO F1,tecno,budget,budget,tecno f1
vjpr4oLtGzSmcxagpiMOmRvcDsp2,addis ababa,addis ababa,SM-T350,samsung,midrange,upper_midrange,sm-t350
dyNWeKNhgEYOK10MddNXxbzTitS2,hawassa,sidama,,other,budget,budget,
c8qUSkzdPygyckCxqS7QsZ2zfPq2,addis ababa,addis ababa,,other,budget,budget,
KLSWWrv7sFN0aXPbJn4G2GMboC32,addis ababa,addis ababa,,other,budget,budget,
2TeZYRmz7ZhIRPu4oZswb5Y2pWS2,harar,harari,,other,budget,budget,
NCv0xm4UCTW6OvIodXuNdwYdDml1,addis ababa,addis ababa,Infinix X6516,infinix,budget,budget,infinix x6516
rrYHlvpgPRY92WjIEZ4Ke667IAu1,addis ababa,addis ababa,TECNO KI5k,tecno,budget,budget,tecno ki5k
JiBRa0RaSsaAGqYYdBhQ273pbfv1,other,other,,other,budget,budget,
sqKIcc4gtzQ7SaYJAXxd73QTrkk2,other,other,SM-N9005,samsung,midrange,upper_midrange,sm-n9005
E7zV21llfZX3HygfrRqQFz5cExy1,addis ababa,addis ababa,Infinix X657,infinix,budget,budget,infinix x657
Vgru9Y4prWO3cGQMPXtbv45Y3Tf2,woliso,oromia,,other,budget,budget,
KCRiMPu4M5RtrJTy6UwHSjycS0P2,other,other,SM-A047F,samsung,midrange,midrange,sm-a047f
cPs7nAR5jwUrJoZr689jOfnJi5q1,other,other,TECNO BF6,tecno,budget,budget,tecno bf6
YaDOjVv318a4M9pce71pG3YTGLQ2,adama,oromia,,other,budget,budget,
5VH88C8t5JUGkau3YKoNek3spgo1,harar,harari,SM-A325F,samsung,midrange,upper_midrange,sm-a325f
pR5eGglIjldblOScVDHG1JnmnHH3,other,other,SM-A307GN,samsung,midrange,upper_midrange,sm-a307gn
aLBDvObCz7SDWYkh8Qo915utvdZ2,other,other,,other,budget,budget,
Pz7qSA6qy9Sl8rAsqsvF2BqrKMa2,waliso,oromia,SM-A045F,samsung,midrange,midrange,sm-a045f
qT7J60nYeDfeOKpzEYXqMYj2zuC3,other,other,SM-A165F,samsung,midrange,upper_midrange,sm-a165f
xMin8g5VcIPamC2p1XOVJgcTV5L2,adama,oromia,,other,budget,budget,
3dMlyUlcwmU2Q2KjVTltbGzoKhs1,bahir dar,amhara,G64,other,budget,budget,g64
jC4PLbFl40X5Wb7b8lLPdbNfGN03,other,other,,other,budget,budget,
Kpv1YypGEUNZvPncbnXPzhuleun2,hawassa,sidama,itel W5505,itel,budget,budget,itel w5505
ewJKI5KPx8R20EXSawklht373Uj1,adama,oromia,,other,budget,budget,
cvr4XMNj8aUhPvJDCYfPxZGEn963,other,other,SM-A032F,samsung,midrange,midrange,sm-a032f
twXK1HAWuRaHreG7B6dYTk6H7iS2,other,other,itel W6004,itel,budget,budget,itel w6004
0TEL6aHYxTUdM7yCu9zcZB2hyxo2,jimma,oromia,SM-A057F,samsung,midrange,midrange,sm-a057f
gVdAwjFoQ1gFtADewCShfRxTlUm1,woliso,oromia,ZTE Blade A31 Lite,zte,budget,budget,zte blade a31 lite
ujQ7MwaOJlaNKbQQ5Ul3TZCxl2i1,harar,harari,,other,budget,budget,
h47ba4CO5zVN6dkcqwKDsoOTkdv2,burayu,oromia,,other,budget,budget,
ujrCzUmE1Eb8ljyCfQxVDwCdo4r2,arba minch,south ethiopia,TECNO KJ5,tecno,budget,budget,tecno kj5
DXXOY7en3NgTzd8mkB97zIQE8ir1,ambo,oromia,SM-A042F,samsung,midrange,midrange,sm-a042f
tl5PI4jJWcXEfRoVx9MJLIvDkyy1,gilgel beles,benishangul-gumuz,TECNO BA2,tecno,budget,budget,tecno ba2
MnyAWyRKInebV8dF9U4GQZOitah1,other,other,SM-A055F,samsung,midrange,midrange,sm-a055f
d8d64RvHyBhjUKCnGSCFbIZcmLV2,debre birhan,amhara,nubia_NB1001,other,budget,budget,nubia_nb1001
m2Cevr8Sn2TrfpIAca7FXNOSVss1,other,other,,other,budget,budget,
pVjXhpAr8meXelLEHYwuPH3bdiq1,other,other,SM-A235F,samsung,midrange,upper_midrange,sm-a235f
,other,other,,other,budget,budget,
npV7np0KaWQwGRLyJkS0blskkz92,sodo,south ethiopia,,other,budget,budget,
pZDh0Yn1ynMo1VZayflAChCkTVL2,other,other,,other,budget,budget,
VEHIsGmhE6M1WQuVCDe9nUr8pJi1,other,other,,other,budget,budget,
PV6S9Lj1bwPqNYwVqb6bZUjyiIg2,other,other,SM-A155F,samsung,midrange,upper_midrange,sm-a155f
goooWZ9AdNcBp8QJ6tPnMh9jh0F2,other,other,SM-A127F,samsung,midrange,midrange,sm-a127f
6DfsGmwztgOS1DHR2jQrmqQOyu62,gondar,amhara,MAR-LX1A,huawei,midrange,midrange,mar-lx1a
p1oy9gQb4Hh9KzjlksmCym6dgDn2,hosaina,south ethiopia,,other,budget,budget,
DIXC6WSna9QoddBmSBc9IQdN4PP2,addis ababa,addis ababa,,other,budget,budget,
kU74iyHoDHORUqT6crHN9C8kaOA3,kombolcha,amhara,TECNO BD4a,tecno,budget,budget,tecno bd4a
nNVjveyvYDT9FBNUYVNUpoWewUi1,other,other,,other,budget,budget,
Px79EBxE1DP3rHZEN9uTZTztVqA2,addis ababa,addis ababa,SM-P555,samsung,midrange,upper_midrange,sm-p555
MqbskTKMXDRhTKMzoHpzUQJ1GL23,welkite,south ethiopia,,other,budget,budget,
nxJ6tbBJvPTpbs2ceipMadzXRFz2,other,other,itel A507LC,itel,budget,budget,itel a507lc
mVhcnKcCdJOLrjFD8CEdudEUzH32,hawassa,sidama,SM-G977N,samsung,midrange,upper_midrange,sm-g977n
FrGsI44I8SPXc3kicEsLqj3c23J2,other,other,,other,budget,budget,
hIuN09qhVjVQCdL2IGyD96fErLr2,other,other,,other,budget,budget,
j0V3FspkF1Qc2QOOV9LMbkWsErz1,other,other,,other,budget,budget,
afbC1TFKULef3k25DUPzAmPVbOc2,other,other,SM-A055F,samsung,midrange,midrange,sm-a055f
8P1od4rOmmY5feppvw1Jcf7DIDw1,addis ababa,addis ababa,SM-G965F,samsung,midrange,upper_midrange,sm-g965f
2WKZiwD2E0SCoa5o7G6WYdk7QXs2,other,other,SM-A057F,samsung,midrange,midrange,sm-a057f
FWH3i0PnP3fGNLZwXVH65m3RXjA3,addis ababa,addis ababa,SM-N950F,samsung,midrange,upper_midrange,sm-n950f
8I5N5QKx1TO8J8oGB2Kkb4c2aHk2,other,other,SM-A235F,samsung,midrange,upper_midrange,sm-a235f
,other,other,,other,budget,budget,
bDtNNTK6yZTE6X707FD8bY5koSU2,other,other,,other,budget,budget,
ApTJk9jb04eRPuTY7Chnqn9sXTe2,hawassa,sidama,TECNO KJ5,tecno,budget,budget,tecno kj5
zwpsk8au7MgljV3RBhDX2ZK1kQy1,other,other,SM-A202F,samsung,midrange,upper_midrange,sm-a202f
r9WaquppoDPGHUZmcwQCzXbtmIu2,addis ababa,addis ababa,,other,budget,budget,
O6KjgNCYtQNnR3rcCuKajOOhNtk2,dire dawa,dire dawa,SM-A546E,samsung,midrange,upper_midrange,sm-a546e
d449gZZjrkQJL4RIFL9dzxxC2rj2,addis ababa,addis ababa,SM-M022F,samsung,midrange,midrange,sm-m022f
5J1g89qEEKhUqPdlZ7k9KHrL1bB3,other,other,SM-A057F,samsung,midrange,midrange,sm-a057f
4QCT6E7TqGV8I3v6PlOOIDBupGN2,addis ababa,addis ababa,SM-M127G,samsung,midrange,midrange,sm-m127g
wgTaeanUr3UuHVdNXffWRv0QAOo1,addis ababa,addis ababa,,other,budget,budget,
DHRz8BnKRcXbjgKkfA1913m4J5l1,addis ababa,addis ababa,SM-M045F,samsung,midrange,midrange,sm-m045f
SCH8QYthbwT8AW4tTnwXqCUmOI82,other,other,SM-G977B,samsung,midrange,upper_midrange,sm-g977b
Ox51Vd7rMpM96ghdJvulnbkBVzs2,other,other,SM-A135F,samsung,midrange,midrange,sm-a135f
2BCunkNtVwQQ5XBidBl4Hdu7qsD2,addis ababa,addis ababa,ZTE Blade A33+ Core,zte,budget,budget,zte blade a33+ core
xz9GuD1yquMaHLsNMxn1UWZDbNK2,other,other,K60,other,budget,budget,k60
6B0LBVjQsyPOKAmablsQU5aBEnJ3,butajira,south ethiopia,,other,budget,budget,
fSFusnb2l5haXoXuAyF5uKKKEO32,other,other,RMP2102,realme,midrange,upper_midrange,rmp2102
oIIJ3ybhkbfISEIiwjPA0UQzRHQ2,other,other,Infinix X6516,infinix,budget,budget,infinix x6516
5rtilCM7PncMQzR189qdWEf7ISs1,other,other,,other,budget,budget,
gPk6ZoA8NmOfFzivGnHUL19MJH32,other,other,,other,budget,budget,
u7sYRtj3bib004DkfQyztC6WR893,other,other,CPH2477,oppo,midrange,upper_midrange,cph2477
qpKjJQO1xFNJg0T2lM3HKkyXOCI3,addis ababa,addis ababa,SM-A725F,samsung,midrange,upper_midrange,sm-a725f
Bz8BYZV9zAVrSW271SYrMG3EdyV2,other,other,,other,budget,budget,
qZlNriOPLOX7ryKaEhZCcoftNY33,mekelle,tigray,,other,budget,budget,
LaXflmGJUbbQHVa5k2AKsscrUXZ2,sebeta,oromia,CPH2471,oppo,midrange,upper_midrange,cph2471
dIftmzRNMJRUPOEWORwOSKy5GMp2,nekemte,oromia,Infinix X6511B,infinix,budget,budget,infinix x6511b
65QuPXS9StYpxZ6DjYrUEjoJYh53,other,other,TECNO BA2,tecno,budget,budget,tecno ba2
h4CeIjjGU2YdDkCFZm8RTb4Sfv33,debre tabor,amhara,,other,budget,budget,
Zu9SeR5TZFc1pBrGJs7VDWCa5XJ2,other,other,Infinix X657,infinix,budget,budget,infinix x657
U4uzyN9ZaGZFd7udv5EaJecHw0n2,addis ababa,addis ababa,Infinix X657,infinix,budget,budget,infinix x657
ZTYWlKvRXbNGWcweT7DUSiyRYKw2,other,other,Infinix X680,infinix,budget,budget,infinix x680
6uY6AGcJvNbVA0qWm16og4DoAQx1,bahir dar,amhara,KYV41,other,budget,budget,kyv41
iqx35YcGx4b5F5Kb7wmJcXKRTWk2,other,other,TECNO BD4a,tecno,budget,budget,tecno bd4a
spOz3Vma0MOuT0LJI6LmCQxIx123,other,other,,other,budget,budget,
bfmUqnbksGShsl9m8Gi4uz4sT6i2,addis ababa,addis ababa,,other,budget,budget,
D40GH0hnw3ODVknL8lsFBMiBwiy2,other,other,RMP2102,realme,midrange,upper_midrange,rmp2102
NsHmt8s4UmXyP6VwuUUzrhrer4k1,hosaina,south ethiopia,MAR-LX1A,huawei,midrange,midrange,mar-lx1a
DdA8bdra22WZPLfkGFiTOcMneJ93,burayu,oromia,,other,budget,budget,
wcHeSvH1ChdPyZCWABaBpHpN9Z63,addis ababa,addis ababa,,other,budget,budget,
1safsthSjZY18lLXZRgTPTNPoNC3,other,other,SM-M013F,samsung,midrange,midrange,sm-m013f
dQBCYcoW6GfLcriyggrri5VTUev1,bahir dar,amhara,,other,budget,budget,
q3SAa05jHmMh186mNGZms9EIUyi2,hosaina,south ethiopia,,other,budget,budget,
ksHrZdtSfBfcRBqHPWEbfnIycOp2,gondar,amhara,SM-M145F,samsung,midrange,midrange,sm-m145f
NmCCC9XRGCSfPLgfUd10ldHiRy32,harar,harari,SM-M013F,samsung,midrange,midrange,sm-m013f
2CNUN2xrUgYC6YbtTKET32b3PYk2,hawassa,sidama,,other,budget,budget,
HgPXrsxU4GN5ZDJDFNDW4N96X7G2,other,other,SM-A256E,samsung,midrange,upper_midrange,sm-a256e
,other,other,,other,budget,budget,
EjXELgiTtwQXwZDIoTuglI35xdh2,other,other,TECNO CD6,tecno,budget,budget,tecno cd6
7LxZW7nwEkNIT2AYRnBGPslwbFu1,other,other,TECNO PR651H,tecno,budget,budget,tecno pr651h
Do57diFwQjPswopGhf52pVwbCP13,other,other,,other,budget,budget,
lWs20bjf1ySSTJhvSUz3ZmjXsm72,dire dawa,dire dawa,SM-E135F,samsung,midrange,midrange,sm-e135f
7g3rzOOpJEV9xmitUpbE8AsOSsG3,addis ababa,addis ababa,SM-T580,samsung,midrange,upper_midrange,sm-t580
3u9wN9ubc4RQxq13dQoaxXgdIHD2,other,other,SM-P615,samsung,midrange,upper_midrange,sm-p615
jxW6Q2yZ9Qhbf7JwBWXbXTlNj6U2,sodo,south ethiopia,Infinix X669,infinix,budget,budget,infinix x669
Jxbgeg0miITyKjQ1mIkoEaGx0ls2,jimma,oromia,,other,budget,budget,
Cyyuzj2NxVeoTdmx5i9pNoo5ciX2,bahir dar,amhara,SM-M045F,samsung,midrange,midrange,sm-m045f
6Kmo2f6hQQW5VwNiWgVnAg5jxQt1,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
